1002303282	20210903	202109	2021	2021.6658											AFG	KABUL	AFG								1	160	160	16	4	-4.0	6	1	6	-0.59347703578473	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903003000	https://theconservativetreehouse.com/blog/2021/09/02/something-missing/
1002303283	20210903	202109	2021	2021.6658											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	130	130	13	3	-4.4	6	1	6	-2.93296089385475	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20210903003000	https://www.eagletribune.com/news/qatar-says-its-not-clear-when-kabul-airport-will-reopen/article_15e02549-694b-5ab7-a2c7-0907551f9c28.html
1002303284	20210903	202109	2021	2021.6658											AFR	AFRICA	AFR								0	042	042	04	1	1.9	3	1	3	1.80505415162455	0								1	Reunion	RE	RE		-21.1	55.6	RE	1	Reunion	RE	RE		-21.1	55.6	RE	20210903003000	https://www.chronicle.co.zw/wewrite-short-story-competition-returns/
1002303285	20210903	202109	2021	2021.6658											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	1.80505415162455	0								1	Reunion	RE	RE		-21.1	55.6	RE	1	Zimbabwe	ZI	ZI		-19	29	ZI	20210903003000	https://www.chronicle.co.zw/wewrite-short-story-competition-returns/
1002303286	20210903	202109	2021	2021.6658											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	1.80505415162455	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Reunion	RE	RE		-21.1	55.6	RE	20210903003000	https://www.chronicle.co.zw/wewrite-short-story-competition-returns/
1002303287	20210903	202109	2021	2021.6658											AUS	QUEENSLAND	AUS								0	036	036	03	1	4.0	6	1	6	-0.53078556263269	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20210903003000	https://www.dailytelegraph.com.au/coronavirus/nsw-covid-updates-arborists-fined-33000-for-leaving-sydney/live-coverage/35d84d319b23445b64f5b6c8293e28b3?nk=3e6de095eb5c17dd227ebba00ff91d0a-1630628196
1002303288	20210903	202109	2021	2021.6658											AUS	QUEENSLAND	AUS								0	036	036	03	1	4.0	4	1	4	-0.53078556263269	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20210903003000	https://www.dailytelegraph.com.au/coronavirus/nsw-covid-updates-arborists-fined-33000-for-leaving-sydney/live-coverage/35d84d319b23445b64f5b6c8293e28b3?nk=3e6de095eb5c17dd227ebba00ff91d0a-1630628196
1002303289	20210903	202109	2021	2021.6658											AUS	MELBOURNE	AUS								0	043	043	04	1	2.8	4	1	4	-2.01409869083585	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20210903003000	https://www.dailymail.co.uk/news/article-9953275/Annastacia-Palaszczuk-defends-children-risk-comments-family-test-negative.html
1002303290	20210903	202109	2021	2021.6658											AUS	MELBOURNE	AUS								0	043	043	04	1	2.8	1	1	1	-2.01409869083585	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20210903003000	https://www.dailymail.co.uk/news/article-9953275/Annastacia-Palaszczuk-defends-children-risk-comments-family-test-negative.html
1002303291	20210903	202109	2021	2021.6658											BOL	BOLIVIA	BOL								1	042	042	04	1	1.9	10	1	10	-10.3448275862069	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20210903003000	https://www.wbgl.org/from-the-archive-sarah-derocha/
1002303292	20210903	202109	2021	2021.6658											BUS	BANK						BUS			1	0353	035	03	1	7.0	10	1	10	-3.19148936170213	0								3	Sikeston, Missouri, United States	US	USMO	MO201	36.8767	-89.5879	726435	3	Sikeston, Missouri, United States	US	USMO	MO201	36.8767	-89.5879	726435	20210903003000	http://standard-democrat.com/story/2903852.html
1002303293	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	20	1	20	-0.6482982171799	0								0								0								20210903003000	http://business.scoop.co.nz/2021/09/03/hardship-fund-for-city-rail-link-affected-businesses/
1002303294	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	20	2	20	2.02757718218388	0								0								0								20210903003000	http://community.scoop.co.nz/2021/09/breaking-down-barriers-to-covid-19-vaccination/
1002303295	20210903	202109	2021	2021.6658											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	24	3	24	-3.57941834451901	0								3	Lafourche, Louisiana, United States	US	USLA	LA057	29.7672	-90.7659	554967	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20210903003000	https://kearneyhub.com/news/national/flights-resume-some-power-restored-in-new-orleans-after-ida/article_a2e8faf2-28af-5e48-83c7-5401ed0310c1.html
1002303296	20210903	202109	2021	2021.6658											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	0.64935064935065	0								3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20210903003000	https://www.globenewswire.com/news-release/2021/09/03/2291237/0/en/Abacus-Provides-Update-on-Jersey-Valley.html
1002303297	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	5	1	5	5.4016620498615	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20210903003000	https://www.finanznachrichten.de/nachrichten-2021-09/53847741-tec-case-study-on-the-future-of-work-found-that-an-increased-number-of-their-employees-wanted-greater-workplace-flexibility-011.htm
1002303298	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	10	1	10	3.67346938775511	0								0								0								20210903003000	http://business.scoop.co.nz/2021/09/03/westpac-supports-business-customers-with-contactless-waiver/
1002303299	20210903	202109	2021	2021.6658											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	1	1	1	5.12129380053909	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20210903003000	https://www.irishnews.com/business/2021/09/03/news/belfast-plant-based-food-start-up-in-advanced-talks-with-multi-nationals-for-innovative-products-2435866/
1002303300	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	10	1	10	0.90759075907591	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20210903003000	https://www.cnc3.co.tt/ngc-board-wants-personal-indemnitycompany-could-loose-hundreds-of-millions-in-ill-fated-lng-deal/
1002303301	20210903	202109	2021	2021.6658											BUS	EMPLOYER						BUS			1	051	051	05	1	3.4	5	1	5	-4.84848484848484	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20210903003000	https://www.kyuk.org/post/ykhc-couldnt-transfer-critical-care-patient-because-state-icu-beds-were-full
