1002308497	20200903	202009	2020	2020.6658	EDU	STUDENT						EDU													0	020	020	02	1	3.0	4	1	4	1.58139534883721	4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	0								4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308498	20200903	202009	2020	2020.6658	EDU	STUDENT						EDU													0	020	020	02	1	3.0	6	1	6	1.58139534883721	4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	0								4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308499	20200903	202009	2020	2020.6658	EDU	STUDENT						EDU													0	036	036	03	1	4.0	4	1	4	1.58139534883721	4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	0								4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308500	20200903	202009	2020	2020.6658	EDU	STUDENT						EDU													0	036	036	03	1	4.0	6	1	6	1.58139534883721	4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	0								4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308501	20200903	202009	2020	2020.6658	GOV	GOVERNMENT						GOV			AUS	AUSTRALIA	AUS								1	130	130	13	3	-4.4	2	1	2	-2.29257641921397	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	4	Tablelands, Western Australia, Australia	AS	AS08	40197	-17.2667	126.85	-1603217	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	20210903010000	https://www.michaelwest.com.au/wollemi-mine-experts-label-barilaros-plan-for-new-coal-corrupt-and-unviable/
1002308502	20200903	202009	2020	2020.6658	GOV	GOVERNMENT						GOV			AUS	AUSTRALIA	AUS								1	130	130	13	3	-4.4	2	1	2	-2.29257641921397	4	Rylstone, New South Wales, Australia	AS	AS02	5096	-32.7995	149.969	-1598752	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	20210903010000	https://www.michaelwest.com.au/wollemi-mine-experts-label-barilaros-plan-for-new-coal-corrupt-and-unviable/
1002308503	20200903	202009	2020	2020.6658	GOV	GOVERNMENT						GOV			AUS	AUSTRALIA	AUS								1	130	130	13	3	-4.4	4	1	4	-2.29257641921397	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	20210903010000	https://www.michaelwest.com.au/wollemi-mine-experts-label-barilaros-plan-for-new-coal-corrupt-and-unviable/
1002308504	20200903	202009	2020	2020.6658	GOV	GOVERNMENT						GOV			CVL	SMALL TOWN						CVL			1	130	130	13	3	-4.4	1	1	1	-2.29257641921397	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	4	Wollar, New South Wales, Australia	AS	AS02	5096	-32.35	149.95	-1610320	20210903010000	https://www.michaelwest.com.au/wollemi-mine-experts-label-barilaros-plan-for-new-coal-corrupt-and-unviable/
1002308505	20200903	202009	2020	2020.6658	LEG	SENATE						LEG			JUD	TRIAL LAWYER						JUD			0	020	020	02	1	3.0	10	1	10	-7.4675324675325	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210903010000	https://www.huffpost.com/entry/texas-abortion-law-frivolous-lawsuits_n_613114b0e4b0aac9c0141db3
1002308506	20200903	202009	2020	2020.6658	OPP	ACTIVIST						OPP			AFGCVL	AFGHAN	AFG					CVL			1	173	173	17	4	-5.0	6	1	6	-8.20895522388059	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210903010000	https://www.breitbart.com/europe/2021/09/02/far-left-pro-migrant-activist-wanted-for-attacking-french-gendarme/
1002308507	20200903	202009	2020	2020.6658	OPP	ACTIVIST						OPP			ITA	ITALIAN	ITA								1	192	192	19	4	-9.5	3	1	3	-8.20895522388059	1	Afghanistan	AF	AF		33	66	AF	1	Italy	IT	IT		42.833333	12.833333	IT	1	Afghanistan	AF	AF		33	66	AF	20210903010000	https://www.breitbart.com/europe/2021/09/02/far-left-pro-migrant-activist-wanted-for-attacking-french-gendarme/
1002308508	20200903	202009	2020	2020.6658	OPP	ACTIVIST						OPP			ITA	ITALIAN	ITA								1	192	192	19	4	-9.5	5	1	5	-8.20895522388059	1	Afghanistan	AF	AF		33	66	AF	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20210903010000	https://www.breitbart.com/europe/2021/09/02/far-left-pro-migrant-activist-wanted-for-attacking-french-gendarme/
1002308509	20200903	202009	2020	2020.6658	RUS	RUSSIA	RUS																		1	0874	087	08	2	10.0	5	1	5	-0.46728971962617	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20210903010000	https://www.thestar.com.my/business/business-news/2021/09/03/opec-sticks-with-planned-supply-hike
1002308510	20210804	202108	2021	2021.5863	GBR	UNITED KINGDOM	GBR																		0	122	122	12	3	-4.0	4	1	4	-2.63157894736842	4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	0								4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	20210903010000	https://www.dailymail.co.uk/money/article-9952827/Tory-donor-Peter-Cruddas-loses-200m-City-broking-firm-CMC-crashes-over.html
1002308511	20210804	202108	2021	2021.5863	GBR	UNITED KINGDOM	GBR																		0	130	130	13	3	-4.4	4	1	4	-2.63157894736842	4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	0								4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	20210903010000	https://www.dailymail.co.uk/money/article-9952827/Tory-donor-Peter-Cruddas-loses-200m-City-broking-firm-CMC-crashes-over.html
1002308512	20210804	202108	2021	2021.5863	HLH	NURSE						HLH													0	010	010	01	1	0.0	3	1	3	-4.14710485133021	3	West Penn, Pennsylvania, United States	US	USPA	PA107	40.7409	-75.961	1191089	0								3	West Penn, Pennsylvania, United States	US	USPA		40.7409	-75.961	1191089	20210903010000	https://www.wsws.org/en/articles/2021/09/03/heal-s03.html
1002308513	20210804	202108	2021	2021.5863	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	010	010	01	1	0.0	2	1	2	-4.14710485133021	3	West Penn, Pennsylvania, United States	US	USPA	PA107	40.7409	-75.961	1191089	3	West Penn, Pennsylvania, United States	US	USPA		40.7409	-75.961	1191089	3	West Penn, Pennsylvania, United States	US	USPA		40.7409	-75.961	1191089	20210903010000	https://www.wsws.org/en/articles/2021/09/03/heal-s03.html
1002308514	20210827	202108	2021	2021.6493											GHA	VOLTA	GHA								1	173	173	17	4	-5.0	4	1	4	-3.47003154574132	0								5	Volta Region, Volta, Ghana	GH	GH08	190727	7	0.5	-2079841	4	Aflao, Volta, Ghana	GH	GH08	190563	6.11982	1.19012	-2068362	20210903010000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Lives-lost-marriages-broken-Jomoro-MP-joins-protest-calling-for-border-re-opening-1347847
1002308515	20210827	202108	2021	2021.6493	USA	NEW MEXICO	USA								MEX	MEXICO	MEX								1	014	014	01	1	0.0	2	1	2	-2.6578073089701	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20210903010000	https://www.msn.com/en-us/health/medical/doctors-statewide-expect-covid-19-cases-to-increase-starting-next-week/ar-AAO2wb8
1002308516	20210903	202109	2021	2021.6658											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	040	040	04	1	1.0	28	3	28	-4.35330122281862	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20210903010000	https://www.msn.com/en-in/news/world/not-afraid-we-are-united-with-taliban-close-to-forming-govt-afghan-women-protest/ar-AAO2CKi
1002308517	20210903	202109	2021	2021.6658											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	110	110	11	3	-2.0	2	2	2	-3.43294030950626	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903010000	https://www.oann.com/evacuated-afghans-hoping-to-resettle-in-u-s-face-extended-limbo-in-third-countries/
1002308518	20210903	202109	2021	2021.6658											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	110	110	11	3	-2.0	22	3	22	-3.41206289738047	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210903010000	https://newsinfo.inquirer.net/1482887/evacuated-afghans-hoping-to-resettle-in-us-face-extended-limbo-in-third-countries
1002308519	20210903	202109	2021	2021.6658											ALB	ALBANIA	ALB								0	042	042	04	1	1.9	2	2	2	-1.45469770569992	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20210903010000	https://www.wfmz.com/news/the-latest-bidens-visit-wounded-troops-at-walter-reed/article_6a40803d-28ff-5ab5-ae3e-a3586c5479c6.html
1002308520	20210903	202109	2021	2021.6658											ARE	DUBAI	ARE								1	043	043	04	1	2.8	2	1	2	-7.21153846153847	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20210903010000	http://www.msn.com/en-nz/news/us/fact-check-false-claim-that-military-arrested-hunter-biden/ar-AAO2vT2
1002308521	20210903	202109	2021	2021.6658											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	1.48809523809524	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20210903010000	https://www.watoday.com.au/business/markets/asx-set-to-lift-jobs-data-helps-us-markets-reset-records-20210902-p58obo.html
1002308522	20210903	202109	2021	2021.6658											BUD	BUDDHIST MONK				BUD					0	040	040	04	1	1.0	10	1	10	2.91095890410959	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20210903010000	https://www.dtnext.in/News/World/2021/09/03024515/1315770/Thailands-spirit-houses-believed-to-bring-fortune-.vpf
1002308523	20210903	202109	2021	2021.6658											BUS	CORPORATION						BUS			1	031	031	03	1	5.2	10	1	10	-2.32558139534883	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20210903010000	http://www.tribune242.com/news/2021/sep/02/hypocrisy-best/
1002308524	20210903	202109	2021	2021.6658											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	2.42165242165242	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210903010000	https://www.daily-jeff.com/story/news/local/2021/09/02/commissioners-hear-proposal-add-aeds-sheriffs-cruisers/5685428001/
1002308525	20210903	202109	2021	2021.6658											BUS	COMPANY						BUS			1	042	042	04	1	1.9	2	1	2	-1.93704600484261	0								3	Strasburg, Pennsylvania, United States	US	USPA	PA071	39.9832	-76.1841	1188858	3	Strasburg, Pennsylvania, United States	US	USPA	PA071	39.9832	-76.1841	1188858	20210903010000	https://www.nvdaily.com/nvdaily/region-dodges-worst-of-hurricane-idas-path/article_236cd224-8385-5a4c-b45e-d9bba5441a39.html
1002308526	20210903	202109	2021	2021.6658											BUS	COMPANY						BUS			0	042	042	04	1	1.9	6	1	6	-0.3370786516854	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210903010000	https://flaglerlive.com/167573/advent-health-palm-coast-groundbreaking/
1002308527	20210903	202109	2021	2021.6658											BUS	COMPANY						BUS			0	043	043	04	1	2.8	6	1	6	2.42165242165242	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210903010000	https://www.daily-jeff.com/story/news/local/2021/09/02/commissioners-hear-proposal-add-aeds-sheriffs-cruisers/5685428001/
1002308528	20210903	202109	2021	2021.6658											BUS	INDUSTRY						BUS			1	080	080	08	2	5.0	10	1	10	4.91803278688525	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20210903010000	https://gcaptain.com/fednav-signs-agreement-for-ten-new-lakers/
1002308529	20210903	202109	2021	2021.6658											CAN	CANADIAN	CAN								0	036	036	03	1	4.0	5	1	5	4.0948275862069	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20210903010000	https://www.businesswire.com/news/home/20210902005876/en/Baskin-Robbins-Canada-Marks-50-Years-of-Service-to-Canadians
1002308530	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								1	036	036	03	1	4.0	8	1	8	1.12044817927171	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20210903010000	https://infotel.ca/newsitem/new-direct-flights-from-penticton-airport-to-vancouver-international/it85539
1002308531	20210903	202109	2021	2021.6658											CAN	BRITISH COLUMBIA	CAN								0	036	036	03	1	4.0	2	1	2	-0.29542097488921	0								4	Ucluelet, British Columbia, Canada	CA	CA02	12539	48.9333	-125.517	-575148	4	Ucluelet, British Columbia, Canada	CA	CA02	12539	48.9333	-125.517	-575148	20210903010000	https://theturtleislandnews.com/index.php/2021/09/02/west-coast-regional-leaders-support-canadian-flags-remaining-at-half-mast/
1002308532	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	1.58139534883721	0								4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308533	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								1	043	043	04	1	2.8	6	1	6	1.12044817927171	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20210903010000	https://infotel.ca/newsitem/new-direct-flights-from-penticton-airport-to-vancouver-international/it85539
1002308534	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	1.12044817927171	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20210903010000	https://infotel.ca/newsitem/new-direct-flights-from-penticton-airport-to-vancouver-international/it85539
1002308535	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	4	-0.29542097488921	0								4	Ucluelet, British Columbia, Canada	CA	CA02	12539	48.9333	-125.517	-575148	4	Ucluelet, British Columbia, Canada	CA	CA02	12539	48.9333	-125.517	-575148	20210903010000	https://theturtleislandnews.com/index.php/2021/09/02/west-coast-regional-leaders-support-canadian-flags-remaining-at-half-mast/
1002308536	20210903	202109	2021	2021.6658											CHN	CANTON	CHN								0	040	040	04	1	1.0	10	1	10	2.42165242165242	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20210903010000	https://www.daily-jeff.com/story/news/local/2021/09/02/commissioners-hear-proposal-add-aeds-sheriffs-cruisers/5685428001/
1002308537	20210903	202109	2021	2021.6658											CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	042	042	04	1	1.9	5	1	5	0.62111801242236	0								0								0								20210903010000	https://www.dailyheraldtribune.com/news/masks-return-to-fort-mcmurrays-public-catholic-schools-110-active-covid-19-cases-in-fort-mcmurray
1002308538	20210903	202109	2021	2021.6658											CIV	COTE D'IVOIRE	CIV								0	042	042	04	1	1.9	8	1	8	-0.39787798408488	0								4	Yepleu, Dix-Huit Montagnes, Cote D'ivoire	IV	IV78	16867	7.7191	-7.82147	-2129231	4	Yepleu, Dix-Huit Montagnes, Cote D'ivoire	IV	IV78	16867	7.7191	-7.82147	-2129231	20210903010000	https://investingnews.com/news/nickel-investing/ivanhoe-electric-completes-30-earn-in-of-ivory-coast-projects-and-commences-phase-2-earn-in-agreement/
1002308539	20210903	202109	2021	2021.6658											COP	POLICE						COP			1	130	130	13	3	-4.4	10	1	10	-4.72972972972973	0								0								0								20210903010000	https://www.yorkpress.co.uk/news/19555772.unexploded-shell-detonated-york-stray-early-today/
1002308540	20210903	202109	2021	2021.6658											COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-9.95547073791352	0								3	Millard South High School, Nebraska, United States	US	USNE		41.2042	-96.1467	1900527	3	Millard South High School, Nebraska, United States	US	USNE		41.2042	-96.1467	1900527	20210903010000	https://kesq.com/news/national-world/cnn-national/2021/09/02/us-school-violence-fast-facts-2/
1002308541	20210903	202109	2021	2021.6658											COP	PRISON						COP			0	173	173	17	4	-5.0	8	1	8	-9.95547073791352	0								3	Carolina Forest High School, South Carolina, United States	US	USSC		33.7782	-78.9715	2486569	3	Carolina Forest High School, South Carolina, United States	US	USSC		33.7782	-78.9715	2486569	20210903010000	https://kesq.com/news/national-world/cnn-national/2021/09/02/us-school-violence-fast-facts-2/
1002308542	20210903	202109	2021	2021.6658											CVL	TOURIST						CVL			0	020	020	02	1	3.0	6	1	6	-4.95049504950495	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20210903010000	https://www.medscape.com/viewarticle/958092
1002308543	20210903	202109	2021	2021.6658											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	2	1	2	-4.32330827067669	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210903010000	https://poststar.com/news/local/cambridge-village-board-discusses-next-steps-with-collapsed-house/article_5cd3551a-bf7a-5516-b376-21d2a127ccbe.html
1002308544	20210903	202109	2021	2021.6658											CVL	VOTER						CVL			1	043	043	04	1	2.8	4	1	4	-0.845070422535209	0								3	Placerville, California, United States	US	USCA	CA017	38.7296	-120.799	277577	3	Placerville, California, United States	US	USCA	CA017	38.7296	-120.799	277577	20210903010000	http://southtahoenow.com/story/09/02/2021/getting-mail-while-evacuated-and-election-day-ballot-info
1002308545	20210903	202109	2021	2021.6658											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	2	1	2	-0.58403634003893	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20210903010000	https://www.msn.com/en-us/news/us/oregon-covid-19-vaccinations-on-rise-with-help-from-community-groups/ar-AAO2yQJ
1002308546	20210903	202109	2021	2021.6658											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	3	1	3	-0.58403634003893	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20210903010000	https://www.msn.com/en-us/news/us/oregon-covid-19-vaccinations-on-rise-with-help-from-community-groups/ar-AAO2yQJ
1002308547	20210903	202109	2021	2021.6658											DEU	GERMANY	DEU								1	060	060	06	2	6.0	8	1	8	-4.01606425702812	0								4	Landstuhl, Rheinland-Pfalz, Germany	GM	GM08	16296	49.4167	7.56667	-1815338	4	Landstuhl, Rheinland-Pfalz, Germany	GM	GM08	16296	49.4167	7.56667	-1815338	20210903010000	https://www.wbur.org/npr/1031287754/a-baby-born-to-mom-fleeing-afghanistan-is-named-after-the-evacuation-flight
1002308548	20210903	202109	2021	2021.6658											DEU	GERMANY	DEU								1	060	060	06	2	6.0	2	1	2	-4.01606425702812	0								4	Landstuhl, Rheinland-Pfalz, Germany	GM	GM08	16296	49.4167	7.56667	-1815338	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	20210903010000	https://www.wbur.org/npr/1031287754/a-baby-born-to-mom-fleeing-afghanistan-is-named-after-the-evacuation-flight
1002308549	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	6	1	6	-3.37078651685394	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210903010000	http://www.msn.com/en-us/news/crime/judge-finalizes-ruling-upholding-school-mask-mandates-in-florida-state-expected-to-appeal/ar-AAO2CIC
1002308550	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	030	030	03	1	4.0	10	1	10	-2.05128205128206	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210903010000	http://www.nydailynews.com/new-york/education/ny-teachers-union-vaccine-mandate-bargaining-20210902-urojdv43pzcyrhnkyykrgszhty-story.html
1002308551	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	2	10	-3.97600044340982	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20210903010000	https://www.ndtv.com/world-news/taliban-may-announce-new-government-in-afghanistan-today-report-2528107
1002308552	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	1.58139534883721	0								4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	4	Amherstburg, Ontario, Canada	CA	CA08	29990	42.1	-83.1	-560128	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
1002308553	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	1.58139534883721	0								4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	4	Essex, Ontario, Canada	CA	CA08	12649	42.1667	-82.8167	-564336	20210903010000	https://windsorstar.com/news/local-news/local-school-boards-looking-to-assure-parents-students-about-school-safety
