1001818306	20210831	202108	2021	2021.6603											AUSBUS	MELBOURNE	AUS					BUS			0	042	042	04	1	1.9	6	1	6	-9.72972972972973	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20210831110000	https://www.ktlo.com/2021/08/31/izard-county-woman-escapes-cruiser-assaults-deputy/
1001818307	20210831	202108	2021	2021.6603											BRB	BARBADOS	BRB								1	0841	084	08	2	7.0	4	1	4	8.72641509433962	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20210831110000	https://www.bajanreporter.com/2021/08/first-time-winners-win-big-in-three-of-the-barbados-lotterys-popular-games/
1001818308	20210831	202108	2021	2021.6603											BUS	COMPANIES						BUS			0	030	030	03	1	4.0	10	1	10	-2.52525252525253	0								4	Zarya, Vladimirskaya Oblast', Russia	RS	RS83	25112	56.2978	41.3575	9262540	4	Zarya, Vladimirskaya Oblast', Russia	RS	RS83	25112	56.2978	41.3575	9262540	20210831110000	https://mysteriousuniverse.org/2021/08/russian-cosmonauts-discover-new-cracks-on-the-international-space-station/
1001818309	20210831	202108	2021	2021.6603											BUS	PRODUCER						BUS			1	036	036	03	1	4.0	10	1	10	-1.06007067137809	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20210831110000	https://greekcitytimes.com/2021/08/31/cyprus-made-halloumi-eu-protection/
1001818310	20210831	202108	2021	2021.6603											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	5	1	5	7.11610486891385	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20210831110000	https://menafn.com/1102708316/Self-Made-Multimillionaire-Shares-Essential-Lessons-for-Entrepreneurial-Greatness&source=29
1001818311	20210831	202108	2021	2021.6603											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	0.26595744680851	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20210831110000	https://arcticstartup.com/three-steps-to-choosing-your-seed-vc/
1001818312	20210831	202108	2021	2021.6603											BUS	COMPANY						BUS			0	043	043	04	1	2.8	1	1	1	0	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20210831110000	https://www.architectsjournal.co.uk/news/aj-40-under-40-practice-founder-departs-as-closure-looms
1001818313	20210831	202108	2021	2021.6603											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	10	1	10	6.79611650485437	0								4	Adderbury, Oxfordshire, United Kingdom	UK	UKK2	40135	52	-1.31667	-2587905	4	Adderbury, Oxfordshire, United Kingdom	UK	UKK2	40135	52	-1.31667	-2587905	20210831110000	https://www.insidermedia.com/news/south-eastnational/bibby-financial-services-appoints-uk-managing-director
1001818314	20210831	202108	2021	2021.6603											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	0.26595744680851	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20210831110000	https://arcticstartup.com/three-steps-to-choosing-your-seed-vc/
1001818315	20210831	202108	2021	2021.6603											BUS	COMPANY						BUS			0	190	190	19	4	-10.0	10	1	10	-3.8886332259549	0								4	Tarin Kot, Oruzgan, Afghanistan	AF	AF39	3756	32.6268	65.8733	-3394816	4	Tarin Kot, Oruzgan, Afghanistan	AF	AF39	3756	32.6268	65.8733	-3394816	20210831110000	https://www.msn.com/en-us/news/world/what-we-lost-in-afghanistan-readers-share-their-sacrifices-from-20-years-of-war/ar-AANVGCE
